Unnamed: 0	title	filepath	neg_caption	neg_image
73391	A man in a small boat with a tasty looking sandwich.	coco/train2014/COCO_train2014_000000335692.jpg	['a man in a tasty looking sandwich with a small boat.', 'A man in a small sandwich with a tasty looking boat .', 'A man in a tasty boat with a small looking sandwich .', 'A man in a large boat with a juicy looking fish.']	[73390, 56767, 93442]
93488	A man taking a bite out of his good.	coco/train2014/COCO_train2014_000000235147.jpg	['A man taking a good out of his bite .', 'A man is taking a bite out of his sandwich while his friend is eating a salad.']	[31013, 76979, 19790]
88931	The young child is on the floor in the bathroom doorway.	coco/train2014/COCO_train2014_000000214191.jpg	['the bathroom doorway is on the floor in the young child.', 'The young doorway is on the floor in the bathroom child .', 'The young child is on the toilet while the mother is standing in the doorway.']	[88942, 33443, 58210]
78041	A row of motorcycles sitting on a street.	coco/train2014/COCO_train2014_000000289005.jpg	['A street of motorcycles sitting on a row .', 'A row of scooters parked on a sidewalk.']	[39370, 86935, 98828]
94568	A young woman is eating from a round shaped plate.	coco/train2014/COCO_train2014_000000269273.jpg	['a round shaped plate is eating from a young woman.', 'A young plate is eating from a round shaped woman .', 'A round woman is eating from a young shaped plate .', 'A young woman is eating from a square shaped plate while her pet is sitting next to her.']	[101578, 101646, 78709]
76351	A man in a dress shirt and tie with a smile on his face.	coco/train2014/COCO_train2014_000000122955.jpg	['A smile in a dress shirt and tie with a man on his face .', 'A man in a suit and tie is smiling at his phone.']	[23824, 76355, 24066]
14312	a close-up of a giraffe's head near a corrugated steel wall	coco/val2014/COCO_val2014_000000514118.jpg	"[""a close-up of a corrugated steel wall near a giraffe's head"", ""a close - steel of a giraffe 's head near a corrugated up wall"", ""A giraffe's head is near a wooden fence, munching on leaves.""]"	[25361, 97969, 16517]
79070	A computer monitor, keyboard, mouse and printer at a desk.	coco/train2014/COCO_train2014_000000161812.jpg	['A computer monitor , printer , mouse and keyboard at a desk .', 'A keyboard, mouse, printer and monitor are at a cluttered desk.']	[62835, 20891, 74587]
61472	A black and white photo of a man fixing anthers tie.	coco/train2014/COCO_train2014_000000552068.jpg	['A black and white man of a photo fixing anthers tie .', 'A white and black photo of a man fixing anthers tie .', 'A man is fixing his tie while another man is adjusting his collar.']	[31802, 53570, 87212]
32275	a person holding a racket up in the air towards a tennis ball	coco/train2014/COCO_train2014_000000334283.jpg	['a person holding a racket up in the air towards a ball tennis', 'A person is holding a racket down towards a tennis ball on the ground.']	[32274, 104548, 103548]
91141	A small room is full of luggage and has jackets.	coco/train2014/COCO_train2014_000000427016.jpg	['A small luggage is full of room and has jackets .', 'A full room is small of luggage and has jackets .', 'A large room is empty and has shoes.']	[91142, 27292, 30162]
97883	This is a vintage picture of an old wooden chair and a bench.	coco/train2014/COCO_train2014_000000380016.jpg	['this is an old wooden chair of a vintage picture and a bench.', 'This is a vintage bench of an old wooden chair and a picture .', 'This is a wooden picture of an old vintage chair and a bench .', 'A vintage picture of a modern metal chair and a couch.']	[89989, 102860, 89114]
12649	A person is holding a small electronic device.	coco/val2014/COCO_val2014_000000462643.jpg	['A device is holding a small electronic person .', 'A person is holding a electronic small device .', 'A person is holding a large electronic device while another person is typing on a small device.']	[32313, 73907, 7411]
22428	A ram sheep feeding from a wooden trough. 	coco/val2014/COCO_val2014_000000434089.jpg	['a wooden trough feeding from a ram sheep. ', 'A trough sheep feeding from a wooden ram .', 'A ram sheep is eating from a plastic trough while a goat is drinking from a nearby pond.']	[104862, 51476, 2373]
27487	some grapes and cheese sitting next to a bottle of wine and a vase 	coco/val2014/COCO_val2014_000000183735.jpg	['some grapes and cheese sitting next to a wine of bottle and a vase', 'Some grapes and cheese sit next to a bottle of wine and a bouquet.']	[102216, 64670, 48761]
34465	A tiled dirty Japanese bathroom with little light.	coco/train2014/COCO_train2014_000000017316.jpg	['A tiled dirty Japanese light with little bathroom .', 'A tiled little Japanese bathroom with dirty light .', 'A tiled clean Korean bathroom with ample light.']	[84957, 81981, 14253]
86725	Several people including an Asian woman are standing on a sidewalk near the face of a building, some of the people are on cellphones.	coco/train2014/COCO_train2014_000000477641.jpg	['Several people including an Asian face are standing on a sidewalk near the woman of a building , some of the people are on cellphones .', 'Several cellphones including an Asian woman are standing on a sidewalk near the face of a building , some of the people are on people .', 'Several people standing an Asian woman are including on a sidewalk near the face of a building , some of the people are on cellphones .', 'Asian people including an Several woman are standing on a sidewalk near the face of a building , some of the people are on cellphones .', 'Several people, including a young Asian man, are standing on a sidewalk near a building, some of them are on their phones.']	[82299, 67962, 41242]
20951	a close up head shot of a giraffe	coco/val2014/COCO_val2014_000000015811.jpg	['a close up shot head of a giraffe', 'A giraffe is eating leaves from a tall tree while a zebra is drinking water in the background.']	[73230, 80176, 26107]
59563	a small black beer hiding in a grassy area on a hill	coco/train2014/COCO_train2014_000000122936.jpg	['a grassy area hiding in a small black beer on a hill', 'a small black beer hiding in a grassy hill on a area', 'a grassy black beer hiding in a small area on a hill', 'A small brown beer is hiding behind a tree on a sunny hill.']	[59562, 43813, 99216]
87470	A plate has carrots, meat, and mashed potatoes on it.  	coco/train2014/COCO_train2014_000000087177.jpg	['A meat has carrots , plate , and mashed potatoes on it .  ', 'A plate has potatoes , meat , and mashed carrots on it .  ', 'A plate has mashed potatoes, meat, and carrots on it.']	[27946, 20238, 103664]
75831	A pretty fountain in a park is surrounded by a border of white flowers.	coco/train2014/COCO_train2014_000000396115.jpg	['A pretty border in a park is surrounded by a fountain of white flowers .', 'A white fountain in a park is surrounded by a border of pretty flowers .', 'A vibrant garden in a park is framed by a border of yellow flowers.']	[86128, 20056, 77833]
2718	A man with a wet suit on standing on a surfboard in the water.	coco/val2014/COCO_val2014_000000001490.jpg	['A man with a wet surfboard on standing on a suit in the water .', 'A man with a wetsuit on is paddling a kayak in the water.']	[59843, 32070, 47041]
70048	A kitchen table, refrigerator, garbage can, chandelier and window.	coco/train2014/COCO_train2014_000000539535.jpg	['A table kitchen , refrigerator , garbage can , chandelier and window .', 'A kitchen table, stove, sink, chandelier and window.']	[94764, 33411, 91727]
14000	Orange and white cat lying in front of bookcase.	coco/val2014/COCO_val2014_000000061333.jpg	['Orange and white bookcase lying in front of cat .', 'white and Orange cat lying in front of bookcase .', 'A fluffy black cat is lounging in front of a bookshelf.']	[93219, 2477, 89894]
67527	Woman throwing frisbee at the park during the day.	coco/train2014/COCO_train2014_000000140088.jpg	['Woman throwing park at the frisbee during the day .', 'A child is throwing a ball at the park during the night.']	[11644, 71483, 84368]
106303	A pizza with cheese and broccoli sitting on top of foil.	coco/train2014/COCO_train2014_000000437810.jpg	['A foil with cheese and broccoli sitting on top of pizza .', 'A pizza with cheese and pepperoni sitting on top of a cutting board.']	[38947, 40932, 77820]
83253	An older man with a tie of the planets.	coco/train2014/COCO_train2014_000000541050.jpg	['An older tie with a man of the planets .', 'An older man is wearing a tie of planets while his dog is barking at the moon.']	[60465, 63449, 95070]
67645	Several people are skiing on the mountain on a cloudy day.	coco/train2014/COCO_train2014_000000045124.jpg	['Several people are skiing on the day on a cloudy mountain .', 'cloudy people are skiing on the mountain on a Several day .', 'Several people are skiing on a sunny mountain while their friends are taking photos.']	[30433, 96238, 42931]
2664	Various pieces of survival gear spread on a piece of fabric. 	coco/val2014/COCO_val2014_000000049445.jpg	['Various pieces of survival fabric spread on a piece of gear .', 'A collection of camping supplies are scattered across a tarp.']	[2663, 69346, 2466]
34569	a black bird is standing on a branch	coco/train2014/COCO_train2014_000000529866.jpg	['a black branch is standing on a bird', 'a black bird is perched on a branch while a squirrel is climbing below.']	[75196, 22431, 18851]
71279	two giraffes looking at camera, with mountains behind.	coco/train2014/COCO_train2014_000000524369.jpg	['two mountains looking at camera , with giraffes behind .', 'Two giraffes are looking at a camera while a mountain range stretches behind.']	[71280, 90996, 11385]
51262	A man rides a bike past a black car in a parking lot.	coco/train2014/COCO_train2014_000000028231.jpg	['a man rides a bike past a parking lot in a black car.', 'A man rides a bike past a black car in a lot parking .', 'A man rides a bike past a red car in a crowded parking lot.']	[75086, 108919, 108684]
88089	A blue fire hydrant with a green top nearby a street.	coco/train2014/COCO_train2014_000000172582.jpg	['a green top hydrant with a blue fire nearby a street.', 'A blue street hydrant with a green top nearby a fire .', 'A blue fire green with a hydrant top nearby a street .', 'A green fire hydrant with a blue top nearby a street.']	[31582, 98997, 103930]
85365	A man jumps in the air to catch a frisbee.	coco/train2014/COCO_train2014_000000161843.jpg	['A air jumps in the man to catch a frisbee .', 'A dog jumps in the air to catch a ball.']	[85364, 47661, 1106]
14216	A MAN IS PLAYING AN ELECTRONIC INSTRUMENT USING SHEET MUSIC	coco/val2014/COCO_val2014_000000326088.jpg	['A SHEET IS PLAYING AN ELECTRONIC INSTRUMENT USING MAN MUSIC', 'A MAN IS USING AN ELECTRONIC INSTRUMENT PLAYING SHEET MUSIC', 'A WOMAN IS PLAYING A PIANO USING A SMARTPHONE APP']	[97717, 25112, 21874]
